Player,Season,Team,Valor_Mercado,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
gabriel paletta,2021-2022,monza,17888000.0,-4.125204609009022,-0.02392018814674213,0.3976258416849005,1.6869719739837739,0.5882827383732692,1.3712543693929344,-0.14852733984020236,-0.2741660199170119,2.0199650007609344,0.5090070361292415,-0.017768084927995167,0.115038939995178,-0.16478005612355642,0.26785610584920055,0.09832523161533555,-0.544250568343038,0.059302524447258614,0.12583065145027214,-0.22635086978163496,-0.14378457697574296
luiz felipe,2021-2022,lazio,38153000.0,-3.2380193922321743,4.314999078806764,1.4793561744223813,2.803170623176126,-0.6287054431754773,0.23536541715855525,-0.7095214803548784,1.600530535588671,-0.5874315409714584,-0.6739306850352473,-0.5559356442305734,-0.203193687267575,0.2974999599243052,0.706276880853471,0.48634053186819715,0.31924710224087116,0.5678580951490032,-1.3058773955959406,0.7758672766402932,-0.08216756103603058
alessandro murgia,2019-2020,spal,30318499.999999993,-2.446084605846336,0.17770693691624032,0.11853628322060908,-1.3080121014401604,0.7338268549876256,-0.6234367746076048,-0.20980211065214366,-0.5151148649434732,-0.3337668662007799,-0.2215355178248753,-0.22723580489796294,-0.4556047378285609,-0.038546074929160644,-0.5111302514927513,-1.0308857453810483,0.16129144480498409,0.10566358621022137,-0.27046476738989067,0.02232219950758706,0.6968307639990984
craig cathcart,2018-2019,watford,40567500.000000015,-2.818211004853427,5.609577818277477,3.7263973475100305,3.415082508662634,-2.1025353531117528,0.2814675728267469,0.4448799253936231,-1.34229227470272,0.1624048639001967,-0.5498216154912346,1.9792902781988748,1.74160200641509,-1.19569360692416,1.4619121263883486,-0.3276475589063212,-0.20390695120151206,1.2100544946143346,-1.1480129218124249,0.10819365346997113,-0.0436632905124256
matteo guendouzi,2019-2020,arsenal,34916999.99999999,-1.6948470938668838,2.0214922469827505,-0.6292470907874134,-0.7311566009141975,-0.16740356271772372,-0.4158343816154361,0.8429510422338182,-0.21046261254159174,-1.3264154951223255,-1.2850028654511008,0.5276545157681154,1.3889909575545254,0.3671495266365464,-0.6705640486595665,0.37283367604788986,0.8865890853773364,-0.3596377457731552,-0.123395281952222,0.9714912854906117,0.7706192483249151
scott mckenna,2022-2023,nottingham-forest,24807000.0,-3.656527814465203,-1.1587773064830045,1.0314266383725352,0.9709912506895836,-0.7437415852576219,0.6771694538370663,-0.8114322882732578,-0.4249674377507329,-0.18149101926728237,-0.36358694899343563,-0.18739971778073322,0.3954668799497829,0.3937965095960147,0.5111987912675494,0.7374981294371535,0.17395346779398657,0.0408117263578203,-1.0520072053335072,0.026307140635299823,0.24880448662425303
lorenzo venuti,2023-2024,lecce,7895000.0,-3.929603165263286,-4.1872403164460215,-0.9373391865405125,-0.1422431508581429,0.9337828030218497,0.9211357078000477,-0.4930673076029223,-0.2868072936432944,0.3799991207808006,0.6325176217009006,0.03682383654040042,0.3775387932897171,0.050303660987324215,-0.15948965951701494,-0.15655298492547617,-0.128631279813256,-0.3373276693279463,-0.5048462984408917,-0.20400224283449175,0.3585063956374964
leandro trossard,2023-2024,arsenal,31329000.0,8.852731379512361,-1.8966026504280638,-0.7817928778777534,2.0780423109291726,0.7146388120474465,-3.3984515180123274,-0.4679602577658621,-0.46899441546590714,1.4238262536936839,1.0369607154155707,0.926772482124298,0.2512158827074454,-1.1155672878098544,0.041878815898367304,1.888907392072239,0.12703354780625342,0.20171964281134525,-0.05385041049535072,-0.3829928391851162,-0.1153309301263859
dale stephens,2018-2019,brighton-and-hove-albion,35570800.00000001,-1.8125205535375215,8.070423254372761,-1.2733525268287234,0.5129670934301186,1.9592505679320098,-0.7065834414289687,2.115440298459022,1.4194659511210095,0.5373615094945173,0.23239971091726777,0.18263200927315817,-1.1637803428548648,-1.2327320879831674,-0.5220762743463578,-1.6068107767818678,0.5036568969711513,-0.3596831293655952,-0.16697320313190855,0.054112372163683,-0.6183806026939107
aaron connolly,2020-2021,brighton-and-hove-albion,23070000.0,1.6775685924815331,-6.051311149898254,-1.1754734365728101,1.4428192040652321,0.4167334995424471,-2.0203976018734626,0.29746784032710716,-0.2605444708799433,-0.5694694769958369,-1.2262665118096594,-0.9410960132458918,0.6187030920913604,-0.41796396020494453,0.4210677008247554,-1.2224374044289246,0.5435518319367931,0.5105201516786889,1.1340766242777578,1.3710970364085666,-0.4832588142455835
stanislav lobotka,2019-2020,napoli,15849199.999999998,-3.9727034227899147,-3.280491917672512,-0.5446324107722472,-1.0890481708991946,1.2161365401549489,-0.06022231217827367,-0.2736449954609581,-0.4286902677250011,-0.14300666618680705,0.034719957220745,0.2729126329528265,-0.30205265487906197,-0.5255175678674857,-0.2007939142082582,-0.12395819080701545,0.8491499099380889,-0.031372698760670836,-0.09144363504171366,0.24088258519671255,0.21219419531065986
gabriel jesus,2018-2019,manchester-city,23256000.0,0.7939842051427382,-3.0755383203203652,2.649118725372369,-2.84788657643497,2.5467954227067144,-0.8087832185702216,-2.0951961879565544,-0.023070904607212873,0.4403799781319138,-1.9509595302526086,0.5696928620168609,0.5176811168061496,0.19112112758067093,1.406071472542897,-1.26612046497253,-0.02117618350137337,-0.13835015933164618,0.1303085450580002,-0.45550925164682954,-0.6535934339543263
nikola kalinic,2020-2021,hellas verona,15323999.999999998,0.5454827775170137,-5.162914590224419,0.3575727414811825,0.7627551483139949,0.4579527198142527,-1.5075510744650666,1.2663953517543445,0.40928800579043806,1.442754889080103,0.02486386700477323,-1.3929117488994078,1.1375256161579521,0.08795455087748015,0.26181611179118597,-0.661556391922983,0.10134550322200209,0.19744172481973152,0.7560854121321423,0.6271290346656405,-0.5508736407168663
federico dimarco,2020-2021,hellas verona,46428000.00000001,3.8359809576008894,2.3384130488321127,-0.1450443477207775,-0.07349098822344526,-2.837427812162637,0.927009898048608,-1.0651512812125445,-0.3002505885634023,-0.3873619069994321,-0.5254470961667451,-0.28148512263023007,1.6502876399917112,0.37800677921831555,-2.1323718104006417,-0.31576930304297907,1.5097801753961269,-0.4913773588385826,-1.2413164685070432,-1.916012274237326,0.11060234289811872
harry winks,2020-2021,tottenham-hotspur,17740000.0,-3.734862208257295,-1.834488615523989,-0.451402365449235,-0.5188607719290911,1.0192618831163658,-0.2151982870371893,0.6404610755399589,0.17719237575562413,-0.29877931694186916,-1.304011695131617,0.4551915426831715,0.7132140133342082,0.5697004736361088,-0.33440737935902465,0.35087438829398493,-0.3347467866141107,-0.4864619616644349,-0.08099034047165864,0.20456536254713756,-0.06445096855104965
jason steele,2023-2024,brighton-and-hove-albion,15960000.0,-4.046499655187248,-4.444029992302831,1.669390345891351,-1.4024119559664836,-0.4548462981872374,-0.2404375536569007,1.7536077759109334,0.2293792583408261,0.812467576411076,-0.4150225806221602,0.1872099820903379,-0.03353351894861376,-0.5756335834835876,-0.03457663877292861,-0.23238163081561866,0.043242800799303885,0.391770642202423,-0.050655815024469274,0.006697772002722591,-0.414455318855127
michael keane,2019-2020,everton,37652000.0,-2.0286534280316917,2.744839680200479,2.197463712549269,3.4230851670315707,-0.9219678238579698,0.5223068454949158,-1.375503618586224,-0.7557346417431018,1.305844295374663,-1.1754897496485575,-0.9430824526082642,-0.032226379935297436,-0.8233567351975645,-0.0773916271396506,-0.19439290307027413,0.8444651288487334,0.14034655497170315,-0.6714139084289122,0.1454333774058777,0.3707764215382324
simone scuffet,2023-2024,cagliari,32570000.0,-3.5767702155592,-2.795589510584472,2.824915554517363,-1.008761715308403,-1.7333929084379687,-0.6940199590091064,0.32866891343200416,-0.44326167149856116,-0.3350078414596309,0.7938616193653347,-1.292174032271646,-2.040385114799075,0.30962776265389363,-0.5664867531729761,0.03791720868040104,-0.23277246957621445,-0.2900304464314213,0.037168009122199315,-0.17232356026706214,0.4028871447370491
danilo d'ambrosio,2021-2022,inter,15731999.999999998,-1.25640160510491,-1.4853287063059282,-1.0228790040331195,1.409318925656647,0.8219094629167459,0.3528708906009219,0.40005170024986075,-0.33875390170582215,1.4025645833122755,0.4316860033003656,0.0786016585840503,0.08064655798667403,-0.20568930412388,0.565347483301068,-0.5375012299157442,-0.8120428040910672,-0.06969085126415633,0.412898716519127,0.8347954945117173,-0.32417683747312054
bernd leno,2019-2020,arsenal,30524000.0,-3.587110320877824,-3.191484107636918,3.318603883522525,-1.5310443101837536,-2.191182642865383,-1.2706211433771555,2.0419440976075722,-0.09323619418784178,-0.7826706738789124,-0.559525607629636,-0.1185647162154326,-0.48630737390676027,-0.08198643303369495,-0.179208579040769,-0.13997459110740104,0.008269210414738236,0.374746158693466,-0.055312055889948725,-0.04942259579916855,-0.3744058619956582
manuel akanji,2023-2024,manchester-city,35916000.0,-1.0299151353595914,3.6994911363566807,1.148739121128357,0.7776825256808455,-0.6625063601911704,-0.8110242609703948,0.8861756049252493,1.1477821451670032,-1.1461908683611102,1.521581088657528,1.285462759704562,1.1028929484826882,-0.9599708030228483,0.9692132843335237,0.7635045664549108,0.9180710734822238,0.08905359583883805,-0.34846028244326493,0.9970129269761036,-0.13099483736131276
antonio sanabria,2019-2020,genoa,28939000.0,4.127159058896037,-3.483072005906826,-0.728585215540691,1.1287836127939743,-0.43064620670256115,-1.8321655204300817,0.2534116675925019,-0.1915281333180997,-0.2893307599124362,-0.6226182543876636,1.0383173232574074,0.15094012959376396,-0.03233579237562253,0.1871920168431512,0.510202133209796,0.19733689949444666,0.35868671550273756,0.07618401666704219,0.02830720165614846,-0.20574382383773143
taiwo awoniyi,2023-2024,nottingham-forest,23637000.0,5.397526395224816,-5.680183226489077,-1.986136476094596,3.1700713242308733,-0.9976996360205621,-0.7213679622045206,-0.23093116379396098,-0.37216557297592645,0.11378044173542809,0.09108838843967527,1.183848139840978,-1.308171172827515,0.06326309227078752,0.1528683099001371,0.3358621673747098,0.3632591987210775,0.22948912400698868,0.41267608017802726,0.38552250371668917,-0.08299233349032534
mario rui,2022-2023,napoli,26873999.999999996,1.1991899539990285,1.376723527161125,-2.4747469884840267,-1.6013436099267573,-2.17961669004704,2.767235812619536,0.5905722545951844,1.688108909417266,-0.11329234554760773,0.6013423455241844,0.9424987319723004,-0.18515901829195328,-0.960973141295128,0.46393734608660514,-0.7484201504599892,0.011768627378742173,-0.20249023807056518,-0.16138813956327544,0.5472441646573436,-0.01941566522652531
leonardo spinazzola,2022-2023,roma,24672000.0,0.44006526885658487,-1.257671964512919,-0.8586102871741413,-1.9071802905011865,-1.5589522554571427,1.2740589726084273,-0.41023965398412804,0.0794572520285188,0.731930779557051,-0.32377057119152053,-0.06646065416770627,-0.1032578590537146,-0.1544591489257155,-0.7287130686132645,0.296642298223281,-0.6777050806510989,0.704719343791869,0.7303205010180012,0.8762545800332132,0.06293330265151012
jean-philippe mateta,2021-2022,crystal-palace,24793000.0,4.08967268856675,-4.840974991543617,-0.9140343550186453,2.5154203241010946,0.2200305010827839,-2.1672651139493233,0.576180794866026,-0.06795779750009709,0.3379678215018428,-0.7948231187015172,-0.5611979523273257,0.6404297234149299,-0.2208196711210234,-0.13940445168364343,-0.7168477965187232,-0.19499595131265807,-0.29015358350352627,0.11063426731116882,0.6761870638314419,0.33070783918544105
christian fuchs,2019-2020,leicester-city,11072000.000000004,-3.959627776335467,-2.552566616004401,-0.23031046241348924,-0.07261217833546711,0.8684671539392549,0.8259336843263113,0.9169422658587292,-0.11594476433638387,1.1594070185194703,0.43924092157259526,0.8911169794350289,1.0548458085582306,-0.6366745155351484,-0.07407397455362923,-0.33240324015601,0.07063028117020806,-0.2536127008696898,0.23829096075056863,0.07019281696109977,0.2960536585769197
dwight mcneil,2023-2024,everton,48903000.0,5.435692812125923,4.58913594168103,-2.0812372670491777,-2.6120457312200975,-2.0444337525610905,0.308456976522532,-0.9094572147248782,-1.0792389913134621,0.07732686442721275,-0.27434549490053284,-1.2161215139329136,0.3270986717198084,-1.1313138928672597,1.94749261889252,0.806674885469633,0.42196861257346163,0.011465202890263952,-1.3685232552563231,-0.9539490429596551,0.6781704504136992
roberto soriano,2022-2023,bologna,20144000.0,0.30142376305456153,-0.4676198988815082,-2.193160657884249,-1.051726224176581,-0.6811010272495045,1.0557508174595285,0.4273507308341096,-0.6493254163050292,0.806604050643143,0.6170584479231562,0.07521276968858479,-0.9092566959704911,-0.574858078431776,1.2787876110903678,0.6502083555967978,-0.30965904970098207,-0.252818699907748,-0.04439674405799606,-0.5373040194540047,-0.5209967815063251
lucas martinez quarta,2020-2021,fiorentina,27647000.0,-1.8604065501972853,1.6627939910226026,-0.8554798787973313,1.069421062791101,1.4275546979582452,-0.514808377090882,-0.243237265281489,1.6036840618729336,-0.300246412679666,-0.3564558471557273,-0.39492856171281543,0.26167653838483046,-1.1093991108696715,0.029853685971167714,-0.11248029593982586,0.20648077242727492,-0.04576507045994745,0.4143501782843468,-0.15234631389924103,0.8966008234339461
max kilman,2019-2020,wolverhampton-wanderers,11411000.0,-4.922319650570079,-4.8619856875173975,-1.1098100281450758,0.07137318740433762,1.5892812677136279,1.0415072068423885,-2.0304343000180682,-0.8429116242402127,-0.7680211802860495,1.135214988158669,1.0061681473310207,-0.24247522748261954,0.1532305691311366,-0.07606799611845949,-0.02285564802954457,0.2419089680774058,-1.1986255477244292,-0.11015083455271082,0.1437794738067805,0.8360883894682591
nathan tella,2021-2022,southampton,19790000.0,-2.274090972621137,-2.903526028018593,-1.5346391281629137,-0.8518679562148536,0.6198768513108801,0.10186843226278351,-0.27083301497400014,-0.3340050412004561,-0.4955086764263005,-0.9216566753640508,-0.20649496077297871,-0.05313954361423508,-0.0425076962498504,0.24463739126509337,-0.21187474174072166,-0.5243574179204876,-0.2800256331617275,0.3279077900667427,0.02596711228819316,-0.030278260213083552
marcos senesi,2023-2024,bournemouth,37715000.0,1.705519648421606,5.922998888011059,-0.7700891080181058,2.3487924417963617,-0.5338270304392829,0.6212686778830402,0.29064870638875684,0.27579982577121254,0.9063187755670072,-2.4317751375825005,1.4415178403696995,-0.7751040930583089,1.742373164239282,0.2903374075294079,0.6994605686208212,-0.8291920918840241,0.040095953030622467,-0.2953317708971076,0.7856959938915659,-0.029632285892525773
alberto grassi,2022-2023,empoli,20074000.0,-3.330191618293092,0.20799070185256358,-0.3425300313426441,1.1438125953782805,0.7190277941131912,0.4438300762164521,-0.35833122828453534,-0.6348199452467013,0.5294625981162464,0.08812693376628634,-0.45763645024871136,0.03221858626465206,-0.06664692504501366,0.010731445251679163,-0.310165545985925,-0.09080154252452283,-0.7160128201505805,0.06025846138768679,-0.2734085667423604,-0.0962406478053471
stanko juric,2021-2022,parma,40803000.0,0.7606200962254811,5.134987109445463,-0.45114133460794986,0.38317827858955955,0.9308371662350559,-1.8443844625644208,0.6802952268895406,-0.5421721326397487,0.3846126693774728,-1.082688216122375,-0.7664568722678595,-0.6956416240267107,0.15349190281881642,0.4928166128521253,0.6924113850336109,-1.6426938082835572,-1.1221151525478343,0.2704063373721917,-0.34145984736309004,0.29532734663925586
sergio pellissier,2018-2019,chievo,12748300.000000002,-1.706916913056728,-3.6926328294215294,2.0968608299160203,-1.2745152410115448,1.837407989676524,2.025741192177412,-0.44963820581190916,-0.18102121964168374,1.877138079142305,2.2796399357983494,0.46387332874772197,-0.03609170722007045,0.3401054133664551,0.9722411423938144,0.30131828416010165,-0.5183589148299428,-0.5918380770465649,0.1472889128298628,-0.5597389828889212,0.3448547351279425
branislav ivanovic,2020-2021,west-brom,9992700.0,-4.261179982847073,-2.9234868290667633,0.009535536036950622,0.12174578588473055,1.0747912972673075,1.0929743193746808,0.39839893049925407,0.07676347609510896,1.9167941364997345,0.9004401545300715,0.3315677944550221,0.03294595615912903,0.06689864253323258,0.20670414567973283,0.01869583937236478,-0.6714627091520893,-0.1564801192686485,0.03381237102508208,-0.1362162305525796,0.15394542704720623
